No.;Time;;TIME 1;TIME 2;DELAY;DELAY 1;DELAY 2;JITTER
21187;188,0137;;188,0137;188,0137;0;-0,003839;0,003839;0,007678
21188;188,0137;;188,0137;188,017539;0,003839;0,003839;-0,004011;-0,00785
21189;188,017539;;188,017539;188,017539;0;-0,004011;0,002559;0,00657
21190;188,017539;;188,017539;188,02155;0,004011;0,002559;0,001452;-0,001107
21191;188,02155;;188,02155;188,023002;0,001452;0,001452;-0,003272;-0,004724
21192;188,023002;;188,023002;188,023002;0;-0,003272;0,003272;0,006544
21193;188,023002;;188,023002;188,026274;0,003272;0,003272;0;-0,003272
21194;188,026274;;188,026274;188,026274;0;0;-0,003628;-0,003628
21195;188,026274;;188,026274;188,026274;0;-0,003628;-4,60E-05;0,003582
21196;188,026274;;188,026274;188,029902;0,003628;-4,60E-05;0,002758;0,002804
21197;188,029902;;188,029902;188,033576;0,003674;0,002758;0,000916;-0,001842
21198;188,033576;;188,033576;188,034492;0,000916;0,000916;0;-0,000916
21199;188,034492;;188,034492;188,034492;0;0;-0,003808;-0,003808
21200;188,034492;;188,034492;188,034492;0;-0,003808;0,003808;0,007616
21201;188,034492;;188,034492;188,0383;0,003808;0,003808;-0,003819;-0,007627
21202;188,0383;;188,0383;188,0383;0;-0,003819;0,003819;0,007638
21203;188,0383;;188,0383;188,042119;0,003819;0,003819;-0,002108;-0,005927
21204;188,042119;;188,042119;188,042119;0;-0,002108;0,002108;0,004216
21205;188,042119;;188,042119;188,044227;0,002108;0,002108;-0,001337;-0,003445
21206;188,044227;;188,044227;188,044227;0;-0,001337;-0,002945;-0,001608
21207;188,044227;;188,044227;188,045564;0,001337;-0,002945;0,004282;0,007227
21208;188,045564;;188,045564;188,049846;0,004282;0,004282;0;-0,004282
21209;188,049846;;188,049846;188,049846;0;0;-0,004495;-0,004495
21210;188,049846;;188,049846;188,049846;0;-0,004495;0,004495;0,00899
21211;188,049846;;188,049846;188,054341;0,004495;0,004495;-0,003656;-0,008151
21212;188,054341;;188,054341;188,054341;0;-0,003656;0,003656;0,007312
21213;188,054341;;188,054341;188,057997;0,003656;0,003656;-0,002574;-0,00623
21214;188,057997;;188,057997;188,057997;0;-0,002574;0,00086;0,003434
21215;188,057997;;188,057997;188,060571;0,002574;0,00086;0,001714;0,000854
21216;188,060571;;188,060571;188,062285;0,001714;0,001714;-0,004491;-0,006205
21217;188,062285;;188,062285;188,062285;0;-0,004491;0,004491;0,008982
21218;188,062285;;188,062285;188,066776;0,004491;0,004491;-0,003834;-0,008325
21219;188,066776;;188,066776;188,066776;0;-0,003834;0,003834;0,007668
21220;188,066776;;188,066776;188,07061;0,003834;0,003834;0;-0,003834
21221;188,07061;;188,07061;188,07061;0;0;-0,002961;-0,002961
21222;188,07061;;188,07061;188,07061;0;-0,002961;0,002421;0,005382
21223;188,07061;;188,07061;188,073571;0,002961;0,002421;0,00054;-0,001881
21224;188,073571;;188,073571;188,074111;0,00054;0,00054;-0,004678;-0,005218
21225;188,074111;;188,074111;188,074111;0;-0,004678;0,004678;0,009356
21226;188,074111;;188,074111;188,078789;0,004678;0,004678;-0,006859;-0,011537
21227;188,078789;;188,078789;188,078789;0;-0,006859;-0,003125;0,003734
21228;188,078789;;188,078789;188,085648;0,006859;-0,003125;0,009984;0,013109
21229;188,085648;;188,085648;188,095632;0,009984;0,009984;-0,000177;-0,010161
21230;188,095632;;188,095632;188,095632;0;-0,000177;0,000177;0,000354
21231;188,095632;;188,095632;188,095809;0,000177;0,000177;0;-0,000177
21232;188,095809;;188,095809;188,095809;0;0;0;0
21233;188,095809;;188,095809;188,095809;0;0;-0,000117;-0,000117
21234;188,095809;;188,095809;188,095809;0;-0,000117;3,30E-05;0,00015
21235;188,095809;;188,095809;188,095926;0,000117;3,30E-05;8,40E-05;5,10E-05
21236;188,095926;;188,095926;188,09601;8,40E-05;8,40E-05;-0,010558;-0,010642
21237;188,09601;;188,09601;188,09601;0;-0,010558;0,005548;0,016106
21238;188,09601;;188,09601;188,106568;0,010558;0,005548;0,00501;-0,000538
21239;188,106568;;188,106568;188,111578;0,00501;0,00501;-0,000124;-0,005134
21240;188,111578;;188,111578;188,111578;0;-0,000124;0,000124;0,000248
21241;188,111578;;188,111578;188,111702;0,000124;0,000124;-7,10E-05;-0,000195
21242;188,111702;;188,111702;188,111702;0;-7,10E-05;7,10E-05;0,000142
21243;188,111702;;188,111702;188,111773;7,10E-05;7,10E-05;0;-7,10E-05
21244;188,111773;;188,111773;188,111773;0;0;-7,10E-05;-7,10E-05
21245;188,111773;;188,111773;188,111773;0;-7,10E-05;7,10E-05;0,000142
21246;188,111773;;188,111773;188,111844;7,10E-05;7,10E-05;-0,01072;-0,010791
21247;188,111844;;188,111844;188,111844;0;-0,01072;0,00574;0,01646
21248;188,111844;;188,111844;188,122564;0,01072;0,00574;0,00498;-0,00076
21249;188,122564;;188,122564;188,127544;0,00498;0,00498;0;-0,00498
21250;188,127544;;188,127544;188,127544;0;0;0;0
21251;188,127544;;188,127544;188,127544;0;0;0;0
21252;188,127544;;188,127544;188,127544;0;0;-0,000156;-0,000156
21253;188,127544;;188,127544;188,127544;0;-0,000156;-0,010696;-0,01054
21254;188,127544;;188,127544;188,1277;0,000156;-0,010696;0,006869;0,017565
21255;188,1277;;188,1277;188,138552;0,010852;0,006869;0,003983;-0,002886
21256;188,138552;;188,138552;188,142535;0,003983;0,003983;0;-0,003983
21257;188,142535;;188,142535;188,142535;0;0;-0,000131;-0,000131
21258;188,142535;;188,142535;188,142535;0;-0,000131;0,000131;0,000262
21259;188,142535;;188,142535;188,142666;0,000131;0,000131;-5,80E-05;-0,000189
21260;188,142666;;188,142666;188,142666;0;-5,80E-05;5,80E-05;0,000116
21261;188,142666;;188,142666;188,142724;5,80E-05;5,80E-05;-4,50E-05;-0,000103
21262;188,142724;;188,142724;188,142724;0;-4,50E-05;4,50E-05;9,00E-05
21263;188,142724;;188,142724;188,142769;4,50E-05;4,50E-05;-0,010817;-0,010862
21264;188,142769;;188,142769;188,142769;0;-0,010817;0,006857;0,017674
21265;188,142769;;188,142769;188,153586;0,010817;0,006857;0,00396;-0,002897
21266;188,153586;;188,153586;188,157546;0,00396;0,00396;0;-0,00396
21267;188,157546;;188,157546;188,157546;0;0;-0,000131;-0,000131
21268;188,157546;;188,157546;188,157546;0;-0,000131;0,000131;0,000262
21269;188,157546;;188,157546;188,157677;0,000131;0,000131;-5,00E-05;-0,000181
21270;188,157677;;188,157677;188,157677;0;-5,00E-05;1,20E-05;6,20E-05
21271;188,157677;;188,157677;188,157727;5,00E-05;1,20E-05;3,80E-05;2,60E-05
21272;188,157727;;188,157727;188,157765;3,80E-05;3,80E-05;-0,009995;-0,010033
21273;188,157765;;188,157765;188,157765;0;-0,009995;0,009995;0,01999
21274;188,157765;;188,157765;188,16776;0,009995;0,009995;-0,0001;-0,010095
21275;188,16776;;188,16776;188,16776;0;-0,0001;0,0001;0,0002
21276;188,16776;;188,16776;188,16786;0,0001;0,0001;0;-0,0001
21277;188,16786;;188,16786;188,16786;0;0;-5,70E-05;-5,70E-05
21278;188,16786;;188,16786;188,16786;0;-5,70E-05;5,70E-05;0,000114
21279;188,16786;;188,16786;188,167917;5,70E-05;5,70E-05;-4,50E-05;-0,000102
21280;188,167917;;188,167917;188,167917;0;-4,50E-05;4,50E-05;9,00E-05
21281;188,167917;;188,167917;188,167962;4,50E-05;4,50E-05;-9,80E-05;-0,000143
21282;188,167962;;188,167962;188,167962;0;-9,80E-05;-0,010435;-0,010337
21283;188,167962;;188,167962;188,16806;9,80E-05;-0,010435;-0,039049;-0,028614
21284;188,16806;;188,16806;188,178593;0,010533;-0,039049;0,049582;0,088631
21285;188,178593;;188,178593;188,228175;0,049582;0,049582;0;-0,049582
21286;188,228175;;188,228175;188,228175;0;0;0;0
21287;188,228175;;188,228175;188,228175;0;0;0;0
21288;188,228175;;188,228175;188,228175;0;0;-0,010536;-0,010536
21289;188,228175;;188,228175;188,228175;0;-0,010536;-0,308571;-0,298035
21290;188,228175;;188,228175;188,238711;0,010536;-0,308571;0,319107;0,627678
21291;188,238711;;188,238711;188,557818;0,319107;0,319107;0;-0,319107
21292;188,557818;;188,557818;188,557818;0;0;-0,000387;-0,000387
21293;188,557818;;188,557818;188,557818;0;-0,000387;0,000245;0,000632
21294;188,557818;;188,557818;188,558205;0,000387;0,000245;3,30E-05;-0,000212
21295;188,558205;;188,558205;188,558347;0,000142;3,30E-05;-0,000645;-0,000678
21296;188,558347;;188,558347;188,558456;0,000109;-0,000645;0,00056;0,001205
21297;188,558456;;188,558456;188,55921;0,000754;0,00056;-0,004528;-0,005088
21298;188,55921;;188,55921;188,559404;0,000194;-0,004528;-0,006365;-0,001837
21299;188,559404;;188,559404;188,564126;0,004722;-0,006365;-0,007378;-0,001013
21300;188,564126;;188,564126;188,575213;0,011087;-0,007378;0,016371;0,023749
21301;188,575213;;188,575213;188,593678;0,018465;0,016371;0,002094;-0,014277
21302;188,593678;;188,593678;188,595772;0,002094;0,002094;0;-0,002094
21303;188,595772;;188,595772;188,595772;0;0;-0,00225;-0,00225
21304;188,595772;;188,595772;188,595772;0;-0,00225;-0,013335;-0,011085
21305;188,595772;;188,595772;188,598022;0,00225;-0,013335;0,004779;0,018114
21306;188,598022;;188,598022;188,613607;0,015585;0,004779;-0,000245;-0,005024
21307;188,613607;;188,613607;188,624413;0,010806;-0,000245;0,008935;0,00918
21308;188,624413;;188,624413;188,635464;0,011051;0,008935;0,002116;-0,006819
21309;188,635464;;188,635464;188,63758;0,002116;0,002116;-0,007895;-0,010011
21310;188,63758;;188,63758;188,63758;0;-0,007895;0,007439;0,015334
21311;188,63758;;188,63758;188,645475;0,007895;0,007439;0,000456;-0,006983
21312;188,645475;;188,645475;188,645931;0,000456;0,000456;-0,001663;-0,002119
21313;188,645931;;188,645931;188,645931;0;-0,001663;0,001663;0,003326
21314;188,645931;;188,645931;188,647594;0,001663;0,001663;-0,00437;-0,006033
21315;188,647594;;188,647594;188,647594;0;-0,00437;0,002659;0,007029
21316;188,647594;;188,647594;188,651964;0,00437;0,002659;0,001711;-0,000948
21317;188,651964;;188,651964;188,653675;0,001711;0,001711;0;-0,001711
21318;188,653675;;188,653675;188,653675;0;0;-0,002816;-0,002816
21319;188,653675;;188,653675;188,653675;0;-0,002816;-0,002886;-7,00E-05
21320;188,653675;;188,653675;188,656491;0,002816;-0,002886;0,005702;0,008588
21321;188,656491;;188,656491;188,662193;0,005702;0,005702;-0,00192;-0,007622
21322;188,662193;;188,662193;188,662193;0;-0,00192;0,00192;0,00384
21323;188,662193;;188,662193;188,664113;0,00192;0,00192;-0,007727;-0,009647
21324;188,664113;;188,664113;188,664113;0;-0,007727;0,007727;0,015454
21325;188,664113;;188,664113;188,67184;0,007727;0,007727;-0,000242;-0,007969
21326;188,67184;;188,67184;188,67184;0;-0,000242;-0,001694;-0,001452
21327;188,67184;;188,67184;188,672082;0,000242;-0,001694;0,001936;0,00363
21328;188,672082;;188,672082;188,674018;0,001936;0,001936;-0,006927;-0,008863
21329;188,674018;;188,674018;188,674018;0;-0,006927;0,005901;0,012828
21330;188,674018;;188,674018;188,680945;0,006927;0,005901;-0,00129;-0,007191
21331;188,680945;;188,680945;188,681971;0,001026;-0,00129;0,002316;0,003606
21332;188,681971;;188,681971;188,684287;0,002316;0,002316;-0,001333;-0,003649
21333;188,684287;;188,684287;188,684287;0;-0,001333;-0,004569;-0,003236
21334;188,684287;;188,684287;188,68562;0,001333;-0,004569;0,002907;0,007476
21335;188,68562;;188,68562;188,691522;0,005902;0,002907;0,001616;-0,001291
21336;188,691522;;188,691522;188,694517;0,002995;0,001616;0,001379;-0,000237
21337;188,694517;;188,694517;188,695896;0,001379;0,001379;-0,002737;-0,004116
21338;188,695896;;188,695896;188,695896;0;-0,002737;0,000395;0,003132
21339;188,695896;;188,695896;188,698633;0,002737;0,000395;-0,001144;-0,001539
21340;188,698633;;188,698633;188,700975;0,002342;-0,001144;0,003486;0,00463
21341;188,700975;;188,700975;188,704461;0,003486;0,003486;0;-0,003486
21342;188,704461;;188,704461;188,704461;0;0;-0,001986;-0,001986
21343;188,704461;;188,704461;188,704461;0;-0,001986;-0,003263;-0,001277
21344;188,704461;;188,704461;188,706447;0,001986;-0,003263;0,003182;0,006445
21345;188,706447;;188,706447;188,711696;0,005249;0,003182;-0,006399;-0,009581
21346;188,711696;;188,711696;188,713763;0,002067;-0,006399;0,008466;0,014865
21347;188,713763;;188,713763;188,722229;0,008466;0,008466;-0,000287;-0,008753
21348;188,722229;;188,722229;188,722229;0;-0,000287;-0,000997;-0,00071
21349;188,722229;;188,722229;188,722516;0,000287;-0,000997;-0,004984;-0,003987
21350;188,722516;;188,722516;188,7238;0,001284;-0,004984;0,003575;0,008559
21351;188,7238;;188,7238;188,730068;0,006268;0,003575;0,001298;-0,002277
21352;188,730068;;188,730068;188,732761;0,002693;0,001298;0,001395;9,70E-05
21353;188,732761;;188,732761;188,734156;0,001395;0,001395;-0,010683;-0,012078
21354;188,734156;;188,734156;188,734156;0;-0,010683;0,010438;0,021121
21355;188,734156;;188,734156;188,744839;0,010683;0,010438;-0,001916;-0,012354
21356;188,744839;;188,744839;188,745084;0,000245;-0,001916;-4,40E-05;0,001872
21357;188,745084;;188,745084;188,747245;0,002161;-4,40E-05;-0,002861;-0,002817
21358;188,747245;;188,747245;188,74945;0,002205;-0,002861;0,005066;0,007927
21359;188,74945;;188,74945;188,754516;0,005066;0,005066;-0,000294;-0,00536
21360;188,754516;;188,754516;188,754516;0;-0,000294;-0,006551;-0,006257
21361;188,754516;;188,754516;188,75481;0,000294;-0,006551;0,004454;0,011005
21362;188,75481;;188,75481;188,761655;0,006845;0,004454;0,002391;-0,002063
21363;188,761655;;188,761655;188,764046;0,002391;0,002391;-0,000428;-0,002819
21364;188,764046;;188,764046;188,764046;0;-0,000428;-0,009702;-0,009274
21365;188,764046;;188,764046;188,764474;0,000428;-0,009702;0,01013;0,019832
21366;188,764474;;188,764474;188,774604;0,01013;0,01013;0;-0,01013
21367;188,774604;;188,774604;188,774604;0;0;-0,00639;-0,00639
21368;188,774604;;188,774604;188,774604;0;-0,00639;0,003129;0,009519
21369;188,774604;;188,774604;188,780994;0,00639;0,003129;0,003261;0,000132
21370;188,780994;;188,780994;188,784255;0,003261;0,003261;-0,000248;-0,003509
21371;188,784255;;188,784255;188,784255;0;-0,000248;-0,007683;-0,007435
21372;188,784255;;188,784255;188,784503;0,000248;-0,007683;0,007931;0,015614
21373;188,784503;;188,784503;188,792434;0,007931;0,007931;-0,001902;-0,009833
21374;188,792434;;188,792434;188,792434;0;-0,001902;0,001902;0,003804
21375;188,792434;;188,792434;188,794336;0,001902;0,001902;-0,000242;-0,002144
21376;188,794336;;188,794336;188,794336;0;-0,000242;-0,010831;-0,010589
21377;188,794336;;188,794336;188,794578;0,000242;-0,010831;0,011073;0,021904
21378;188,794578;;188,794578;188,805651;0,011073;0,011073;-8,70E-05;-0,01116
21379;188,805651;;188,805651;188,805651;0;-8,70E-05;-0,00992;-0,009833
21380;188,805651;;188,805651;188,805738;8,70E-05;-0,00992;-0,017057;-0,007137
21381;188,805738;;188,805738;188,815745;0,010007;-0,017057;0,022148;0,039205
21382;188,815745;;188,815745;188,842809;0,027064;0,022148;0,004916;-0,017232
21383;188,842809;;188,842809;188,847725;0,004916;0,004916;-0,010597;-0,015513
21384;188,847725;;188,847725;188,847725;0;-0,010597;-0,286499;-0,275902
21385;188,847725;;188,847725;188,858322;0,010597;-0,286499;0,297096;0,583595
21386;188,858322;;188,858322;189,155418;0,297096;0,297096;0;-0,297096
21387;189,155418;;189,155418;189,155418;0;0;-0,002418;-0,002418
21388;189,155418;;189,155418;189,155418;0;-0,002418;0,002418;0,004836
21389;189,155418;;189,155418;189,157836;0,002418;0,002418;-0,007568;-0,009986
21390;189,157836;;189,157836;189,157836;0;-0,007568;-0,000181;0,007387
21391;189,157836;;189,157836;189,165404;0,007568;-0,000181;0,007749;0,00793
21392;189,165404;;189,165404;189,173153;0,007749;0,007749;0;-0,007749
21393;189,173153;;189,173153;189,173153;0;0;0;0
21394;189,173153;;189,173153;189,173153;0;0;0;0
21395;189,173153;;189,173153;189,173153;0;0;0;0
21396;189,173153;;189,173153;189,173153;0;0;0;0
21397;189,173153;;189,173153;189,173153;0;0;0;0
21398;189,173153;;189,173153;189,173153;0;0;0;0
21399;189,173153;;189,173153;189,173153;0;0;0;0
21400;189,173153;;189,173153;189,173153;0;0;-0,00022;-0,00022
21401;189,173153;;189,173153;189,173153;0;-0,00022;0,00022;0,00044
21402;189,173153;;189,173153;189,173373;0,00022;0,00022;-6,60E-05;-0,000286
21403;189,173373;;189,173373;189,173373;0;-6,60E-05;6,60E-05;0,000132
21404;189,173373;;189,173373;189,173439;6,60E-05;6,60E-05;0;-6,60E-05
21405;189,173439;;189,173439;189,173439;0;0;-0,000216;-0,000216
21406;189,173439;;189,173439;189,173439;0;-0,000216;-0,001682;-0,001466
21407;189,173439;;189,173439;189,173655;0,000216;-0,001682;0,001898;0,00358
21408;189,173655;;189,173655;189,175553;0,001898;0,001898;0;-0,001898
21409;189,175553;;189,175553;189,175553;0;0;0;0
21410;189,175553;;189,175553;189,175553;0;0;0;0
21411;189,175553;;189,175553;189,175553;0;0;0;0
21412;189,175553;;189,175553;189,175553;0;0;0;0
21413;189,175553;;189,175553;189,175553;0;0;0;0
21414;189,175553;;189,175553;189,175553;0;0;0;0
21415;189,175553;;189,175553;189,175553;0;0;0;0
21416;189,175553;;189,175553;189,175553;0;0;-0,000219;-0,000219
21417;189,175553;;189,175553;189,175553;0;-0,000219;0,000219;0,000438
21418;189,175553;;189,175553;189,175772;0,000219;0,000219;-0,000152;-0,000371
21419;189,175772;;189,175772;189,175772;0;-0,000152;-0,001325;-0,001173
21420;189,175772;;189,175772;189,175924;0,000152;-0,001325;0,001477;0,002802
21421;189,175924;;189,175924;189,177401;0,001477;0,001477;0;-0,001477
21422;189,177401;;189,177401;189,177401;0;0;0;0
21423;189,177401;;189,177401;189,177401;0;0;0;0
21424;189,177401;;189,177401;189,177401;0;0;0;0
21425;189,177401;;189,177401;189,177401;0;0;0;0
21426;189,177401;;189,177401;189,177401;0;0;0;0
21427;189,177401;;189,177401;189,177401;0;0;0;0
21428;189,177401;;189,177401;189,177401;0;0;0;0
21429;189,177401;;189,177401;189,177401;0;0;-0,000196;-0,000196
21430;189,177401;;189,177401;189,177401;0;-0,000196;0,000196;0,000392
21431;189,177401;;189,177401;189,177597;0,000196;0,000196;-7,20E-05;-0,000268
21432;189,177597;;189,177597;189,177597;0;-7,20E-05;-0,001555;-0,001483
21433;189,177597;;189,177597;189,177669;7,20E-05;-0,001555;0,001627;0,003182
21434;189,177669;;189,177669;189,179296;0,001627;0,001627;0;-0,001627
21435;189,179296;;189,179296;189,179296;0;0;0;0
21436;189,179296;;189,179296;189,179296;0;0;0;0
21437;189,179296;;189,179296;189,179296;0;0;0;0
21438;189,179296;;189,179296;189,179296;0;0;0;0
21439;189,179296;;189,179296;189,179296;0;0;0;0
21440;189,179296;;189,179296;189,179296;0;0;0;0
21441;189,179296;;189,179296;189,179296;0;0;0;0
21442;189,179296;;189,179296;189,179296;0;0;-0,000187;-0,000187
21443;189,179296;;189,179296;189,179296;0;-0,000187;0,000187;0,000374
21444;189,179296;;189,179296;189,179483;0,000187;0,000187;-0,000106;-0,000293
21445;189,179483;;189,179483;189,179483;0;-0,000106;-0,000167;-6,10E-05
21446;189,179483;;189,179483;189,179589;0,000106;-0,000167;-0,001038;-0,000871
21447;189,179589;;189,179589;189,179862;0,000273;-0,001038;0,001311;0,002349
21448;189,179862;;189,179862;189,181173;0,001311;0,001311;0;-0,001311
21449;189,181173;;189,181173;189,181173;0;0;0;0
21450;189,181173;;189,181173;189,181173;0;0;0;0
21451;189,181173;;189,181173;189,181173;0;0;0;0
21452;189,181173;;189,181173;189,181173;0;0;0;0
21453;189,181173;;189,181173;189,181173;0;0;0;0
21454;189,181173;;189,181173;189,181173;0;0;0;0
21455;189,181173;;189,181173;189,181173;0;0;0;0
21456;189,181173;;189,181173;189,181173;0;0;-0,000214;-0,000214
21457;189,181173;;189,181173;189,181173;0;-0,000214;0,000214;0,000428
21458;189,181173;;189,181173;189,181387;0,000214;0,000214;-0,000137;-0,000351
21459;189,181387;;189,181387;189,181387;0;-0,000137;-0,001403;-0,001266
21460;189,181387;;189,181387;189,181524;0,000137;-0,001403;0,00154;0,002943
21461;189,181524;;189,181524;189,183064;0,00154;0,00154;0;-0,00154
21462;189,183064;;189,183064;189,183064;0;0;0;0
21463;189,183064;;189,183064;189,183064;0;0;0;0
21464;189,183064;;189,183064;189,183064;0;0;0;0
21465;189,183064;;189,183064;189,183064;0;0;0;0
21466;189,183064;;189,183064;189,183064;0;0;0;0
21467;189,183064;;189,183064;189,183064;0;0;0;0
21468;189,183064;;189,183064;189,183064;0;0;0;0
21469;189,183064;;189,183064;189,183064;0;0;-0,000204;-0,000204
21470;189,183064;;189,183064;189,183064;0;-0,000204;0,000204;0,000408
21471;189,183064;;189,183064;189,183268;0,000204;0,000204;-0,000217;-0,000421
21472;189,183268;;189,183268;189,183268;0;-0,000217;-0,001692;-0,001475
21473;189,183268;;189,183268;189,183485;0,000217;-0,001692;0,001909;0,003601
21474;189,183485;;189,183485;189,185394;0,001909;0,001909;0;-0,001909
21475;189,185394;;189,185394;189,185394;0;0;0;0
21476;189,185394;;189,185394;189,185394;0;0;0;0
21477;189,185394;;189,185394;189,185394;0;0;0;0
21478;189,185394;;189,185394;189,185394;0;0;0;0
21479;189,185394;;189,185394;189,185394;0;0;0;0
21480;189,185394;;189,185394;189,185394;0;0;0;0
21481;189,185394;;189,185394;189,185394;0;0;0;0
21482;189,185394;;189,185394;189,185394;0;0;-0,000255;-0,000255
21483;189,185394;;189,185394;189,185394;0;-0,000255;0,000255;0,00051
21484;189,185394;;189,185394;189,185649;0,000255;0,000255;-0,000172;-0,000427
21485;189,185649;;189,185649;189,185649;0;-0,000172;-0,001132;-0,00096
21486;189,185649;;189,185649;189,185821;0,000172;-0,001132;0,001304;0,002436
21487;189,185821;;189,185821;189,187125;0,001304;0,001304;0;-0,001304
21488;189,187125;;189,187125;189,187125;0;0;0;0
21489;189,187125;;189,187125;189,187125;0;0;0;0
21490;189,187125;;189,187125;189,187125;0;0;0;0
21491;189,187125;;189,187125;189,187125;0;0;0;0
21492;189,187125;;189,187125;189,187125;0;0;0;0
21493;189,187125;;189,187125;189,187125;0;0;0;0
21494;189,187125;;189,187125;189,187125;0;0;0;0
21495;189,187125;;189,187125;189,187125;0;0;-0,000212;-0,000212
21496;189,187125;;189,187125;189,187125;0;-0,000212;0,000212;0,000424
21497;189,187125;;189,187125;189,187337;0,000212;0,000212;-0,000151;-0,000363
21498;189,187337;;189,187337;189,187337;0;-0,000151;-0,001339;-0,001188
21499;189,187337;;189,187337;189,187488;0,000151;-0,001339;0,00149;0,002829
21500;189,187488;;189,187488;189,188978;0,00149;0,00149;0;-0,00149
21501;189,188978;;189,188978;189,188978;0;0;0;0
21502;189,188978;;189,188978;189,188978;0;0;0;0
21503;189,188978;;189,188978;189,188978;0;0;0;0
21504;189,188978;;189,188978;189,188978;0;0;0;0
21505;189,188978;;189,188978;189,188978;0;0;0;0
21506;189,188978;;189,188978;189,188978;0;0;0;0
21507;189,188978;;189,188978;189,188978;0;0;0;0
21508;189,188978;;189,188978;189,188978;0;0;-0,000195;-0,000195
21509;189,188978;;189,188978;189,188978;0;-0,000195;0,000195;0,00039
21510;189,188978;;189,188978;189,189173;0,000195;0,000195;-0,000124;-0,000319
21511;189,189173;;189,189173;189,189173;0;-0,000124;-0,000167;-4,30E-05
21512;189,189173;;189,189173;189,189297;0,000124;-0,000167;-0,000935;-0,000768
21513;189,189297;;189,189297;189,189588;0,000291;-0,000935;0,001226;0,002161
21514;189,189588;;189,189588;189,190814;0,001226;0,001226;0;-0,001226
21515;189,190814;;189,190814;189,190814;0;0;0;0
21516;189,190814;;189,190814;189,190814;0;0;0;0
21517;189,190814;;189,190814;189,190814;0;0;0;0
21518;189,190814;;189,190814;189,190814;0;0;0;0
21519;189,190814;;189,190814;189,190814;0;0;0;0
21520;189,190814;;189,190814;189,190814;0;0;0;0
21521;189,190814;;189,190814;189,190814;0;0;0;0
21522;189,190814;;189,190814;189,190814;0;0;-0,000196;-0,000196
21523;189,190814;;189,190814;189,190814;0;-0,000196;0,000196;0,000392
21524;189,190814;;189,190814;189,19101;0,000196;0,000196;-0,00021;-0,000406
21525;189,19101;;189,19101;189,19101;0;-0,00021;-0,001308;-0,001098
21526;189,19101;;189,19101;189,19122;0,00021;-0,001308;0,001518;0,002826
21527;189,19122;;189,19122;189,192738;0,001518;0,001518;0;-0,001518
21528;189,192738;;189,192738;189,192738;0;0;0;0
21529;189,192738;;189,192738;189,192738;0;0;0;0
21530;189,192738;;189,192738;189,192738;0;0;0;0
21531;189,192738;;189,192738;189,192738;0;0;0;0
21532;189,192738;;189,192738;189,192738;0;0;0;0
21533;189,192738;;189,192738;189,192738;0;0;0;0
21534;189,192738;;189,192738;189,192738;0;0;0;0
21535;189,192738;;189,192738;189,192738;0;0;-0,00022;-0,00022
21536;189,192738;;189,192738;189,192738;0;-0,00022;0,00022;0,00044
21537;189,192738;;189,192738;189,192958;0,00022;0,00022;-0,000217;-0,000437
21538;189,192958;;189,192958;189,192958;0;-0,000217;-0,001293;-0,001076
21539;189,192958;;189,192958;189,193175;0,000217;-0,001293;0,00151;0,002803
21540;189,193175;;189,193175;189,194685;0,00151;0,00151;0;-0,00151
21541;189,194685;;189,194685;189,194685;0;0;0;0
21542;189,194685;;189,194685;189,194685;0;0;0;0
21543;189,194685;;189,194685;189,194685;0;0;0;0
21544;189,194685;;189,194685;189,194685;0;0;0;0
21545;189,194685;;189,194685;189,194685;0;0;0;0
21546;189,194685;;189,194685;189,194685;0;0;0;0
21547;189,194685;;189,194685;189,194685;0;0;0;0
21548;189,194685;;189,194685;189,194685;0;0;-0,000196;-0,000196
21549;189,194685;;189,194685;189,194685;0;-0,000196;0,000196;0,000392
21550;189,194685;;189,194685;189,194881;0,000196;0,000196;-0,000225;-0,000421
21551;189,194881;;189,194881;189,194881;0;-0,000225;-0,010566;-0,010341
21552;189,194881;;189,194881;189,195106;0,000225;-0,010566;-0,011074;-0,000508
21553;189,195106;;189,195106;189,205897;0,010791;-0,011074;0,017357;0,028431
21554;189,205897;;189,205897;189,227762;0,021865;0,017357;0,004508;-0,012849
21555;189,227762;;189,227762;189,23227;0,004508;0,004508;0;-0,004508
21556;189,23227;;189,23227;189,23227;0;0;-0,001465;-0,001465
21557;189,23227;;189,23227;189,23227;0;-0,001465;-0,001389;7,60E-05
21558;189,23227;;189,23227;189,233735;0,001465;-0,001389;0,002854;0,004243
21559;189,233735;;189,233735;189,236589;0,002854;0,002854;0;-0,002854
21560;189,236589;;189,236589;189,236589;0;0;-0,000959;-0,000959
21561;189,236589;;189,236589;189,236589;0;-0,000959;0,000116;0,001075
21562;189,236589;;189,236589;189,237548;0,000959;0,000116;0,000843;0,000727
21563;189,237548;;189,237548;189,238391;0,000843;0,000843;-0,00176;-0,002603
21564;189,238391;;189,238391;189,238391;0;-0,00176;0,00176;0,00352
21565;189,238391;;189,238391;189,240151;0,00176;0,00176;-0,004676;-0,006436
21566;189,240151;;189,240151;189,240151;0;-0,004676;0,004676;0,009352
21567;189,240151;;189,240151;189,244827;0,004676;0,004676;0;-0,004676
21568;189,244827;;189,244827;189,244827;0;0;-0,001315;-0,001315
21569;189,244827;;189,244827;189,244827;0;-0,001315;-0,000758;0,000557
